Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
326,1.105,3.7167,2.4278,3.5769,-1.561,-1.8182,1.943,1.2254,-2.4283,1.7356,7.0193,-1.1427,2.9608,2.1692,-8.879,-2.9119,1.8133,-4.6804,1.864,-3.8314,-3.2176,2.9661,1.9283,3.1247
330,2.3182,2.4261,2.7821,2.212,-2.9362,-3.0108,-2.2502,-2.7735,2.5941,-2.1972,-3.5693,-1.9013,-2.3685,9.8527,-8.8146,-1.3607,4.9113,-0.80525,-4.0986,-0.98089,3.4321,3.3567,3.7409,2.0517
333,-3.2279,-3.6785,-0.79402,2.486,-2.6325,-1.8723,-2.6427,3.2133,0.74601,-3.648,-4.0732,2.5343,2.1285,-2.1672,-9.1069,3.0632,4.0132,-0.88686,-3.7184,2.0413,-2.7334,3.0806,3.3122,3.1443
337,1.6038,-1.6414,1.8513,-2.4846,-1.567,-1.3483,-2.0483,1.7735,1.1872,3.9763,5.2541,-2.9502,2.5756,1.9093,-7.5721,2.9378,6.5863,-4.7688,2.1203,-2.4173,-2.8729,1.6222,4.7708,-3.13
340,-2.3144,-2.4056,-2.5282,-1.2834,-3.1853,-1.207,-2.4227,3.9665,-0.56171,-1.5574,2.1951,-0.96291,1.6752,1.8681,-7.5838,2.5441,4.0833,-5.7359,-3.8439,-3.0467,7.5363,2.3222,-1.3953,-2.2123
344,-1.1385,-2.9435,2.2412,-3.1643,0.62603,2.2549,1.733,0.8525,1.9722,-3.1009,-4.1923,-1.3626,2.0486,2.5355,-8.1277,1.7154,4.3288,-4.3232,0.59264,-0.66522,2.9813,1.18,4.7521,1.1569
348,-1.9564,2.009,-1.8555,-2.8894,-1.6319,-2.2805,-2.4824,2.0418,1.293,2.5157,-4.6237,-0.6478,-2.3569,2.2919,-7.9485,2.4909,5.912,-4.4189,-1.594,-2.6011,9.6514,1.1706,3.1999,-2.513
351,2.4753,-2.1754,1.2906,3.1392,-3.2117,3.237,-3.3735,2.3274,0.97541,-2.132,-5.4178,-1.5618,1.9345,-1.697,-8.9495,1.9789,4.5489,-4.1998,-2.7989,1.9421,2.3126,2.5257,-1.1858,1.3405
355,-3.3701,-2.2636,1.1855,-1.9565,-2.8428,1.7727,0.73697,1.2206,-1.3554,-2.7351,-4.3162,-2.0568,3.1962,1.3787,-8.1907,-0.57969,4.9145,-4.3334,-4.0267,-1.3063,-2.2626,0.84253,1.709,2.201
358,-4.0065,-1.8205,-2.8352,-4.0201,-2.0925,-1.473,-2.6807,1.7273,-2.9805,-2.3917,-3.1998,0.57335,1.9476,2.4525,-8.7311,-1.9747,6.5477,-4.849,-1.8387,3.2405,-2.679,-3.398,3.3069,-2.7765
362,1.4216,-3.8658,-2.6501,-2.3353,1.741,-1.3788,-2.7459,2.7461,1.221,-3.5596,3.7651,-3.3024,1.8783,2.22,-8.4187,1.4832,4.8247,-3.8609,-2.7304,3.2136,3.2492,-3.0021,2.1294,-2.7238
