Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
600,80.751,98.72,93.814,100.63,101,99.61,90.774,91.365,85.033,85.535,79.297,75.385,87.489,79.385,75.632,79.649,81.243,86.314,85.924,87.524,87.774,84.916,79.385,75.998
606,87.575,105.42,105.5,104.75,109.49,103.94,100.87,101.77,94.137,88.337,88,80.383,92.374,83.499,82.334,87.351,83.1,92.992,91.99,92.507,98.311,88.444,85.914,78.649
612,92.143,108.25,112.63,112.96,111.92,116.45,103.12,109.88,98.678,93.746,89.224,87.24,96.58,92.651,87.903,91.952,89.21,96.059,96.333,99.86,99.705,95.726,90.789,87.32
618,102.5,114.69,117.53,121.16,119.26,121.28,115.14,114.89,104.64,98.407,99.136,92.921,100.89,97.745,93.664,94.245,98.565,98.739,103.6,103.2,106.67,100.22,97.46,90.972
624,112.88,130.05,130.01,128.71,131.24,131.03,123.08,124.86,113.32,111.24,105.35,101.35,111.31,105.49,100.01,101.8,105.97,109.71,110.18,111.8,114.43,104.73,102.87,93.686
630,122.4,142.76,141.32,141.44,145.15,140.77,128.33,126.7,124.68,118.53,117.25,111.33,117.48,112.32,108.9,110.24,118.22,119.69,117.6,119.54,119.79,114.7,111.32,108.19
636,133.4,147.72,153.54,151.9,156.48,149.94,141.67,142.54,131.82,128.91,119.27,117.71,129.08,120.11,116.51,119.98,123.7,127.47,125.76,127.17,128.58,121.91,113.74,109.49
642,142.27,162.32,165.53,165.81,166.7,160.31,148.5,153.36,140.28,134.82,131.71,125.46,133.36,125.43,121.75,124.4,128.48,135.59,135.34,140.16,137.68,133.57,125.72,117.9
648,151.91,172.14,173.94,172.56,174.9,170.62,162.32,160.14,149.55,146.98,138.8,134.28,141.22,132.37,130.02,132.96,140.3,144.81,142.26,144.94,145.45,138.39,127.87,120.66
654,162.71,183.64,184.34,183.42,188.58,177.93,171.02,167.77,158.69,150.77,145.93,140.76,150.16,139.67,136.21,140.24,146.86,149.82,153.23,152.32,152.15,144.38,137.98,129.07
660,173.02,193.03,193.06,194.09,194.56,188.22,178.15,178.23,168.45,160.03,155.58,148.26,156.27,145.63,143.77,146.48,151.9,160.33,158.63,159.45,159.71,151.08,142.26,135.65
666,180.36,201.25,204.58,205.23,205.66,199.85,185.85,186.31,174.8,170.51,163.07,155.66,161.26,151.86,152.93,152.2,159.98,165.24,165.6,167.37,167.57,160.55,150.88,143.35
672,190.39,209.09,212.32,212.22,215.36,210.93,197.79,193.02,182.83,176.29,172.61,161.44,170.8,160.09,155.93,162.04,168.99,172.6,174.1,175.18,176.01,167.62,158,149.1
678,195.92,219.34,222.21,222.77,225.09,216.87,201.94,201.11,192.47,183.78,176.66,169.38,177.9,166.33,165.01,166.95,175.87,182.85,181.06,180.17,181.63,176.4,164.81,156.29
684,202.3,228.48,230.28,232.42,234.85,224.03,211.91,207.86,198.07,190.23,186.04,176.63,185.76,174.79,169.24,175.09,181.67,188.1,185.83,187.37,187.62,180.16,168.42,158.39
690,208.8,233.09,239.09,238.88,240.57,231.59,219.55,216.55,205.49,199.47,190.39,181.39,189.79,177.52,175.96,180.46,188.43,196.58,193.71,193.3,193.86,186.65,175.14,167.56
696,216.05,239.63,245.6,244.54,248.25,238.71,226.86,224.67,212.53,206.12,197.43,190.63,196.36,185.54,182.78,185.33,193.41,201.81,200.34,200.43,200.09,192.77,181.52,173.71
702,220.37,248.13,255.67,253.45,255.21,245.79,232.02,230.26,217.11,212.04,204.85,195.33,203.42,192.04,187.08,190.72,203.05,209.45,205.13,207.62,207.12,197.71,186.51,179.04
708,227.45,250.04,258.27,258.06,262.04,251.17,239.29,234.4,223.54,218.92,211.98,201.56,206.01,199.31,194.32,200.33,205.16,211.07,212.98,211.73,214.39,203.83,192.23,184.6
714,230.27,256.71,263.01,263.31,266.6,255.69,242.72,241.36,226.39,224.34,216.82,204.84,214.24,202.26,199.61,202.36,207.93,216.91,217.76,217.45,218.26,209.93,197.89,187.68
720,232.45,261.1,269.28,268.82,271.88,261.25,250.32,244.84,231.82,228.55,220.52,212.27,216.27,208.36,204,207.68,214.16,220.9,221.43,223.52,222.09,215.25,201.67,193.65
726,234.34,262.03,269.9,272.41,275.27,264.89,253.05,247.57,236.09,232.25,226.78,216.1,222.86,210.41,209.35,212.26,216.58,224.91,223.57,226.32,227.55,220.39,205.31,195.99
732,234.55,266.14,272.98,274.67,278.44,267.85,256.26,253.1,237.73,237.98,228.64,220.71,227.54,216.23,213.45,218.03,217.48,227.58,230.2,231.12,231.87,224.79,209.55,201.1
738,236.83,265.9,276.48,275.94,280.01,272.1,260.16,256.64,240.65,239.13,232.93,222.95,233.15,219.89,217.99,223.52,223.36,231.65,233.78,235.16,235.01,228.89,212.93,206.11
